,ID,datetime,Day,Time,siteid,offerid,category,merchant,countrycode,browserid,devid,click
9291581,IDKgdTNQv,16-01-2017 14:04,16,14,9922680,109612,40339,43452411,2,4,1,0
11443790,ID9tCHSS1,13-01-2017 13:53,13,13,6885650,944435,84144,20301556,2,3,3,0
11574591,IDBzrS58a,16-01-2017 09:36,16,9,7061881,652016,99178,80963339,6,3,2,0
2004815,ID84B7LUV,14-01-2017 04:30,14,4,9605751,56553,96184,51545768,2,2,4,0
5940910,IDyXb35K2,15-01-2017 12:47,15,12,896879,994464,15912,7864011,2,2,4,0
7907830,IDYWbBkki,13-01-2017 15:48,13,15,4505274,125482,40339,49384126,1,2,3,0
11136318,ID80QBBsU,20-01-2017 17:22,20,17,1373319,276039,34670,87807327,2,4,2,0
5606150,IDCNiomq9,15-01-2017 11:04,15,11,1466152,774860,73248,83960204,2,3,2,0
4479955,IDzyKsSu7,20-01-2017 09:28,20,9,1199396,579759,40339,43526789,1,3,1,0
8395461,IDtT2oCah,15-01-2017 17:48,15,17,6717740,266210,6906,99510044,2,2,4,0
1399617,IDJUN6jE1,15-01-2017 15:11,15,15,4448494,718114,33638,67290861,1,3,2,0
3709978,IDLvk1H76,17-01-2017 15:37,17,15,9681064,94568,61208,91553313,1,3,1,0
3661222,IDVHSG1SU,14-01-2017 02:34,14,2,2132922,275882,15191,20301556,2,2,4,0
7742917,IDMLAg1e1,10-01-2017 13:05,10,13,1764148,796200,23576,17990842,5,4,3,0
6549540,IDWDWfF9H,14-01-2017 14:06,14,14,8285480,417600,904,58604466,2,2,4,0
11322631,IDexG1S5z,12-01-2017 11:59,12,11,3279320,284049,6906,98830533,5,2,3,0
11348642,IDSbXRgph,17-01-2017 17:09,17,17,8197594,566647,93188,91553313,1,3,3,0
840726,IDd5IDSga,12-01-2017 10:52,12,10,8611513,13002,82877,67290861,3,2,4,0
3700605,IDdaIWVoe,16-01-2017 07:28,16,7,1278379,20138,24888,81758577,2,2,4,0
9736011,IDOIDEYI8,10-01-2017 18:12,10,18,5964839,876194,904,20301556,3,3,2,0
11334479,ID3WE9luh,20-01-2017 11:04,20,11,6978298,950732,3643,80963339,2,4,1,0
486305,IDxBUggLu,14-01-2017 12:59,14,12,2174195,11840,40339,37135965,1,3,2,0
2293307,IDsxHzLBS,19-01-2017 00:43,19,0,1614528,359388,904,94350426,2,2,4,0
2340649,IDG9O5shs,18-01-2017 16:24,18,16,9850831,283274,6906,71165566,2,3,2,0
11311028,IDgN8Ukfz,17-01-2017 11:11,17,11,2181539,840900,21407,17488931,2,3,1,0
832700,ID8j8TJiO,17-01-2017 17:52,17,17,9051030,943064,33287,2518327,1,3,2,0
7733593,ID1oKdE83,17-01-2017 09:26,17,9,,910818,33287,2518327,3,3,2,0
11361880,IDXS03IZt,11-01-2017 19:30,11,19,4821217,974795,29183,49777864,2,4,3,0
9873559,IDr7uo2f9,20-01-2017 08:58,20,8,773004,216892,2053,11053265,2,3,2,0
5717020,IDBNrwivJ,17-01-2017 15:12,17,15,5819562,178775,17714,2050923,6,2,4,0
10424088,IDSLds11g,13-01-2017 09:24,13,9,6828890,925107,96184,93157824,2,3,1,0
1485209,ID9O8ny4K,17-01-2017 12:41,17,12,1593311,603470,46450,54630329,2,4,2,0
7408314,ID6MVSqv3,13-01-2017 06:58,13,6,624596,109513,2053,36082259,2,2,4,0
4061829,IDLr8cqCf,10-01-2017 17:38,10,17,4831094,95342,23576,16150900,1,3,3,0
5096704,IDAhie5N3,20-01-2017 16:10,20,16,7830029,393723,82877,78406516,1,3,1,0
1452817,IDZEfQ6Yd,15-01-2017 17:00,15,17,2463292,250335,42227,7181598,6,2,4,0
1626465,IDDzldB9O,11-01-2017 12:28,11,12,8816704,633728,45620,31388981,2,2,3,0
4821507,IDWlDapmR,16-01-2017 09:46,16,9,3400566,381904,82129,74868704,2,3,3,0
334634,IDuQFthnA,11-01-2017 09:01,11,9,2996674,695635,26962,77896159,2,3,2,0
4735244,ID9ICTBN7,17-01-2017 09:13,17,9,650790,502210,41706,4000296,2,1,1,0
818369,ID6DK7AxH,13-01-2017 13:25,13,13,4097220,627317,40339,1436904,2,3,2,0
1947752,IDm1TYoq9,13-01-2017 11:25,13,11,6780313,590744,26162,46512126,4,3,2,0
6493142,IDt6BjNu8,17-01-2017 11:53,17,11,6357104,338879,48498,7864011,2,3,1,0
7299200,IDnxzdw2i,13-01-2017 12:20,13,12,,439835,48498,55358028,2,2,4,0
4555288,IDSpT9GWc,15-01-2017 12:11,15,12,749228,29455,2053,27723861,1,3,2,0
8439422,IDzphSWFU,18-01-2017 12:57,18,12,5548627,904454,33638,23981625,2,4,2,0
12060813,IDco7OUgJ,18-01-2017 11:34,18,11,4670442,551534,40339,12247975,1,7,1,0
9037804,IDdn9nlxK,16-01-2017 06:44,16,6,3335128,204215,904,94350426,2,3,2,0
11312492,IDt1vCLqn,14-01-2017 08:43,14,8,9772568,148549,70409,47941469,4,3,1,0
8334242,IDrIYp5T7,12-01-2017 07:34,12,7,2609833,955747,6906,99510044,1,3,3,0
8830925,IDtEQX7Og,17-01-2017 17:39,17,17,,11201,48430,55420443,2,4,2,0
4881255,IDR7aMCtP,18-01-2017 16:39,18,16,1610609,30080,21407,21267655,2,2,4,0
1917028,ID3fllSSt,20-01-2017 17:05,20,17,,584856,30580,67147700,1,3,1,0
3978581,IDcrrr4Ql,20-01-2017 15:04,20,15,2971507,757800,29183,42914671,2,3,2,0
5438488,IDIgciiHN,19-01-2017 12:04,19,12,1473520,844135,97863,3156697,1,3,1,0
7060937,ID1MoH0AN,13-01-2017 10:21,13,10,9308072,913204,40339,21153737,1,3,1,0
8977554,ID9SvkJRI,12-01-2017 18:13,12,18,8229204,171452,92704,64322853,3,7,1,0
1697013,IDDQmqRS6,11-01-2017 13:36,11,13,3549616,734129,35368,57977218,1,3,2,0
10761545,IDaeuxtIW,16-01-2017 11:55,16,11,3823119,528257,42227,49384126,4,2,4,0
11841763,IDfduEjb3,11-01-2017 19:18,11,19,9991556,902866,97103,25354302,2,3,3,0
6959737,IDXxfuH86,13-01-2017 13:14,13,13,9053330,335887,59164,20301556,4,7,1,0
6276274,ID6HH14hd,10-01-2017 14:40,10,14,,592458,97863,36994522,5,4,2,0
12075971,IDEENuR6g,16-01-2017 15:33,16,15,8712901,707961,82877,38492160,2,2,4,0
2462886,IDaqjfMtI,20-01-2017 08:52,20,8,8175889,653152,904,26391770,5,2,4,0
4509944,IDFNKuWp5,12-01-2017 10:11,12,10,,635889,74017,2050923,1,2,4,0
1380050,IDs3gRTIQ,16-01-2017 17:30,16,17,5394791,819943,92902,555603,4,2,4,0
6405524,IDyvJM0pN,10-01-2017 17:11,10,17,3604416,307972,42227,48913006,1,1,2,0
10682343,IDJxZ57pA,18-01-2017 16:40,18,16,7916155,750169,6906,99510044,2,2,4,0
4455200,IDyFKe0aS,11-01-2017 17:59,11,17,9465657,499268,6906,98830533,2,3,1,0
8516558,IDElMHJ5t,12-01-2017 07:42,12,7,9880151,658752,12211,30860214,2,4,3,0
8512859,IDKhGxG0o,16-01-2017 16:57,16,16,,690244,6906,71165566,1,3,2,0
5961218,ID0TKH1ip,17-01-2017 08:37,17,8,3587891,625559,93286,90093962,2,2,4,0
3902965,IDmulAvPX,18-01-2017 09:55,18,9,7040110,114198,1678,76464134,4,4,2,1
9202209,IDyVWmgJA,17-01-2017 11:20,17,11,6785605,828223,80319,15961717,3,4,1,0
10276941,IDghV7GAe,13-01-2017 14:21,13,14,5287560,473025,25491,15961717,2,3,2,0
11935990,IDeEgFdE0,11-01-2017 14:58,11,14,7484839,769719,54343,71193712,2,2,4,0
8684222,IDrvA12gu,20-01-2017 10:02,20,10,8732519,208588,835,33505809,6,7,1,0
2296303,IDjpmd6UE,18-01-2017 17:51,18,17,5210134,496822,61341,27723861,2,7,1,0
9616022,IDZRJHLp2,10-01-2017 12:11,10,12,6655556,322886,1678,260443,2,3,1,0
10558160,IDx0TSvFk,18-01-2017 09:14,18,9,2791925,207877,5602,76683174,5,4,2,0
158736,IDVhVKJXM,11-01-2017 19:02,11,19,7006948,151521,42227,21153737,2,3,1,0
11073821,IDsNd9qKb,10-01-2017 07:54,10,7,8178240,347755,64452,65017662,2,2,4,0
934434,IDmQkoMfh,12-01-2017 17:56,12,17,5513742,324014,3643,555603,5,2,4,0
5919624,IDjOHUGyK,14-01-2017 09:37,14,9,2788874,800345,8467,8837581,6,3,2,0
2281967,ID2jJrwJT,11-01-2017 18:26,11,18,3874470,30979,42227,49384126,5,2,4,0
545270,IDBz9176y,11-01-2017 16:32,11,16,,523109,11837,79474990,6,2,4,0
6109838,IDZ4GgGRq,16-01-2017 17:37,16,17,4664905,999060,92704,93157824,2,3,1,0
6496726,IDdXXg5Ol,13-01-2017 10:20,13,10,7483326,375378,45620,31388981,5,3,1,0
7375374,IDlsK1s8T,16-01-2017 19:13,16,19,4088396,39406,30580,67147700,3,4,2,1
5769142,IDDACS5JP,20-01-2017 16:11,20,16,1153400,570330,33287,7122654,1,3,2,0
9558306,IDUyZpqK5,10-01-2017 16:31,10,16,8150987,507094,42227,32912111,3,1,1,1
3562955,IDtTGynzi,18-01-2017 15:43,18,15,1775281,615129,30580,9556126,1,3,1,0
4800404,ID1OvDa6C,14-01-2017 13:54,14,13,4805499,20244,41706,4000296,1,3,1,0
5507491,IDuasiNLy,18-01-2017 16:03,18,16,2914172,485162,36610,48626108,6,3,2,0
8038685,IDAVdxNZ4,17-01-2017 16:14,17,16,9658254,937159,26962,77896159,6,1,1,0
6608344,IDoR2Gsxx,14-01-2017 11:17,14,11,2169331,154086,26962,77896159,4,3,2,0
8914358,IDgF6BMN6,13-01-2017 13:24,13,13,5258936,781531,904,74363610,3,3,1,0
9603706,IDkQEjRE8,13-01-2017 15:43,13,15,8106831,720746,74017,29916445,2,2,4,0
5611731,IDk6heh2o,16-01-2017 12:43,16,12,197885,750,6906,71165566,2,3,1,0
10020054,IDKXcigGW,11-01-2017 05:00,11,5,2052170,879024,8467,88843407,6,3,3,0
2189714,ID18amNCo,12-01-2017 18:44,12,18,964005,596028,33287,91808273,3,3,3,0
6847885,IDYie3C3n,18-01-2017 06:17,18,6,,515595,79668,57977218,1,1,1,0
4195501,IDLUG9ibe,10-01-2017 16:29,10,16,7750955,515186,42227,1436904,4,3,2,0
4995030,IDgC1CzHn,11-01-2017 10:56,11,10,6125875,883588,5602,54692138,2,4,1,0
8022802,IDKTtZBC6,18-01-2017 10:46,18,10,1072495,638772,11837,25497095,2,2,4,0
10039137,ID3kYTIfR,16-01-2017 13:34,16,13,6431698,150322,80554,555603,2,3,1,0
4070558,IDAvWFVRs,11-01-2017 11:29,11,11,8097169,204450,6906,98830533,3,4,2,1
1674282,IDKRBpuUO,16-01-2017 15:27,16,15,7615642,294934,71441,7122654,2,3,1,0
6635202,IDDrVg0dh,11-01-2017 11:48,11,11,1466152,836550,73248,83960204,2,4,4,0
8837784,IDfjsQxND,11-01-2017 14:35,11,14,,364944,25491,79474990,6,3,2,0
5607691,IDFmz506Y,20-01-2017 10:38,20,10,3645317,613846,36610,7122654,2,1,1,0
7040625,IDABwjnbb,13-01-2017 09:41,13,9,2870137,953059,6906,71165566,2,3,2,0
10762023,IDNZp8NLu,17-01-2017 13:42,17,13,7968906,965854,74711,31463671,1,3,3,0
1115660,ID3XJS8NH,12-01-2017 10:39,12,10,397002,630026,10345,72161006,1,3,1,0
566246,ID7ZCAvcf,20-01-2017 12:42,20,12,295638,221555,53956,9434818,2,2,4,0
4651139,IDbZJbhXv,14-01-2017 13:27,14,13,2046721,322977,6906,71165566,1,2,4,0
803622,IDNY8jfVo,20-01-2017 17:08,20,17,8832874,313567,28270,99684291,5,3,2,0
6853126,IDAr2C3kp,13-01-2017 13:08,13,13,,728269,33287,7122654,1,2,4,0
12028327,IDdpgwZu4,10-01-2017 10:27,10,10,5920118,927100,70443,64778829,2,3,3,0
3301477,IDfhmFGH2,11-01-2017 18:45,11,18,5395373,55734,53956,69514806,2,2,4,0
10891170,IDYrAkfe4,15-01-2017 14:49,15,14,2899941,552434,2053,67147700,2,3,1,0
8084649,ID3YrMPNX,10-01-2017 13:09,10,13,424598,911779,33638,78406516,5,1,1,1
4434150,IDxeO7gNn,20-01-2017 09:13,20,9,7105191,610471,97863,17990842,1,2,4,0
11625236,ID9UkZ4Pw,13-01-2017 11:25,13,11,,129559,6906,99510044,1,2,4,0
6503640,IDTPLqCLf,14-01-2017 07:46,14,7,4286926,299040,41640,26391770,2,3,1,0
1691022,IDtbT4YIU,20-01-2017 17:27,20,17,3052928,941789,23576,1434817,2,2,4,0
12090646,IDacoJbxY,18-01-2017 10:15,18,10,2538685,316491,42227,49384126,2,2,4,0
11606986,IDLWfJleL,11-01-2017 12:05,11,12,,600447,6906,99510044,2,3,2,0
4413758,IDuXVLEZb,18-01-2017 13:56,18,13,2962045,731329,33949,48644561,2,3,1,0
8422299,IDJvoIvLx,11-01-2017 15:10,11,15,1215612,735823,68847,66902230,1,1,2,0
7793713,IDMcMD8Uc,14-01-2017 11:44,14,11,3423096,186320,97863,87807327,1,3,3,0
738083,IDTC2JIi9,14-01-2017 09:28,14,9,,670997,11837,56546102,1,3,2,0
1647326,IDenJUS07,11-01-2017 16:20,11,16,8062499,460984,41640,27723861,5,3,1,0
4242417,ID6LTmex9,11-01-2017 08:05,11,8,2031183,628760,33287,9434818,6,3,2,0
6727632,ID4jUKAdy,11-01-2017 12:02,11,12,2764231,993296,17714,74363610,1,7,2,0
7613682,ID94iJ6uo,13-01-2017 11:43,13,11,2293027,220887,46450,17488931,2,3,2,0
6057761,IDbfONTTc,12-01-2017 08:25,12,8,,198795,1678,20301556,1,2,4,1
7776321,IDroKT9nw,20-01-2017 16:01,20,16,847084,949031,82877,2835657,6,2,4,0
7698983,IDVTDM3Rw,17-01-2017 17:57,17,17,7351812,264748,82877,38492160,1,2,4,0
10468712,IDNWk0fTi,18-01-2017 15:32,18,15,5645011,996507,1678,93157824,2,3,2,0
4337840,IDEn8rj78,14-01-2017 10:01,14,10,3897992,839169,54125,48615529,3,2,4,0
3503899,IDZrKBYP9,17-01-2017 14:12,17,14,1512420,136466,97863,96142930,2,7,4,0
7850502,IDHiYskTy,12-01-2017 10:26,12,10,,594200,11987,74363610,2,2,4,0
8980318,IDbJTgKjf,17-01-2017 11:51,17,11,4914924,562821,6906,99510044,2,1,1,0
5847801,IDlmUh6Qq,14-01-2017 10:59,14,10,8103877,526586,12211,15961717,6,2,4,0
980805,IDWGn0Jyc,15-01-2017 07:28,15,7,1660422,566221,52747,20301556,6,2,4,1
9428467,ID7cJztxR,15-01-2017 09:48,15,9,8629515,780274,45620,31388981,2,6,4,0
11440075,IDpq5Fg7q,20-01-2017 17:30,20,17,3033253,259427,6906,99510044,2,1,1,0
11106083,IDlUfRqFs,19-01-2017 08:21,19,8,246017,596705,33287,91808273,2,3,2,0
4607147,IDxRBjuMn,18-01-2017 02:03,18,2,2518666,502729,40339,37135965,2,3,3,0
996810,ID1tocxQr,13-01-2017 14:20,13,14,,94635,80554,61940782,2,4,1,0
5395279,IDYZkW2ZX,15-01-2017 10:00,15,10,5954647,980747,17714,74868704,6,2,4,0
1052370,IDQ8FWJio,18-01-2017 12:50,18,12,8772346,106196,37718,58604466,2,7,4,0
11266568,IDmzW9ZFf,15-01-2017 13:32,15,13,5046323,972959,904,74363610,6,3,1,0
9184472,IDpPKs9jx,14-01-2017 15:28,14,15,1199417,45620,30580,67147700,2,3,1,0
396857,ID4hWjVWI,14-01-2017 14:02,14,14,7346058,43520,87732,555603,6,2,4,0
8854442,IDzgGwl3t,14-01-2017 09:46,14,9,4728943,544831,42227,43770446,2,3,1,0
5277179,IDM4TJQMW,11-01-2017 10:53,11,10,8268901,164254,6906,99510044,2,2,4,0
8054789,IDdnNvKmJ,20-01-2017 17:25,20,17,6514866,523538,35368,74868704,1,2,4,0
9634515,IDAvlNi0z,15-01-2017 09:31,15,9,1043601,854955,45620,90174279,1,3,2,0
2845704,IDN5kp50K,18-01-2017 16:10,18,16,5417874,34812,54916,87903766,1,4,4,0
5750154,IDtUgwTYU,17-01-2017 02:34,17,2,4440995,375365,93286,46997962,2,2,3,0
310201,IDKfu5ftz,15-01-2017 13:05,15,13,679583,447349,6906,71165566,2,5,1,0
7522767,IDXi1mE4N,17-01-2017 13:53,17,13,117232,62717,45620,31388981,2,2,4,0
2637089,IDgR649wg,10-01-2017 13:11,10,13,7486936,750654,45620,31388981,1,2,4,0
10039593,IDoHj11VU,19-01-2017 16:29,19,16,1901017,975321,60316,14032724,2,2,4,0
4565603,ID54f51p5,19-01-2017 07:19,19,7,7094515,920616,42227,70821774,2,3,1,0
740991,IDLXM2Irc,17-01-2017 12:12,17,12,7119464,423722,11837,43770446,2,2,4,0
6312444,IDDeg6hiZ,16-01-2017 13:57,16,13,6410505,834325,80554,77896159,2,3,1,0
7660208,IDZivt8K0,12-01-2017 10:55,12,10,4108275,606001,45620,31388981,1,3,2,0
8272940,IDvPYZdSh,11-01-2017 04:18,11,4,3032554,981602,34670,87807327,1,6,4,0
8395448,IDli4eotW,16-01-2017 11:11,16,11,4499273,175462,22518,87807327,2,1,1,0
2392220,IDWlK1O42,13-01-2017 09:49,13,9,4141803,422532,42227,43770446,3,3,1,0
1149289,IDz8cZ3FA,17-01-2017 12:31,17,12,2182389,500617,17714,29916445,1,2,4,0
647864,IDkaeDUkv,13-01-2017 12:35,13,12,6383253,264391,34670,48615529,2,2,4,0
11471893,IDgu5ROi1,20-01-2017 07:30,20,7,2962636,363689,92704,95441506,2,3,1,0
125818,IDrNc2Kwv,16-01-2017 10:41,16,10,8291855,973512,904,74363610,2,1,2,0
6441929,ID4MUothR,18-01-2017 10:06,18,10,5188232,914357,5602,36416461,6,3,3,0
1687804,IDAqFd4Wn,18-01-2017 17:26,18,17,2092822,632212,13412,77318092,2,2,4,0
9799899,IDg1vCKmR,20-01-2017 11:24,20,11,5216627,158838,29870,47079934,2,3,1,0
6842751,IDOClvQzn,12-01-2017 09:25,12,9,7995513,2937,45287,73166045,5,3,2,0
4358874,IDauL9SNi,16-01-2017 16:56,16,16,,951736,89522,27578501,6,4,1,0
10626843,IDhSwrO0C,18-01-2017 05:10,18,5,8609066,833519,6906,99510044,3,3,2,0
6447214,IDc2vJ5dt,16-01-2017 14:10,16,14,,68394,5602,60774669,2,2,4,0
11644385,IDBTNvPbo,12-01-2017 13:31,12,13,4621268,550859,7169,20301556,3,3,1,0
7202015,IDn3rwRdu,17-01-2017 16:26,17,16,7724120,525717,17118,59584425,2,1,1,0
7854354,IDlItb73f,16-01-2017 17:37,16,17,9209017,369601,65251,57977218,1,3,1,0
4891810,ID3dPIo0l,15-01-2017 10:37,15,10,6357104,741409,11837,88843407,4,4,2,0
9491806,IDavMOBpO,15-01-2017 13:31,15,13,260566,324206,904,26391770,2,2,4,0
2804692,ID5M96psa,18-01-2017 11:42,18,11,1466152,88338,50088,57977218,4,1,2,0
1947730,IDFKm4j89,19-01-2017 15:48,19,15,4038680,34073,11837,56546102,2,2,4,0
9074323,IDlrotGpt,11-01-2017 06:46,11,6,506412,773911,34670,5016754,2,3,1,0
12103220,IDxRoc2Sd,10-01-2017 08:28,10,8,3180195,171958,10345,26461535,5,2,4,0
10149840,IDMDvtiUu,18-01-2017 11:10,18,11,960314,848550,48498,55358028,2,2,4,0
4038060,IDEfXOvD5,12-01-2017 13:45,12,13,8789141,379568,68947,35888759,2,4,2,0
3422134,IDqoXQjom,11-01-2017 19:15,11,19,1240999,133022,95113,65017662,2,2,4,0
6621837,IDkc54ZQO,14-01-2017 06:53,14,6,1587580,954313,26849,43770446,1,2,4,0
9185977,IDfn8nway,15-01-2017 17:53,15,17,8625457,257341,14960,52437512,2,4,3,0
12127329,IDhKXT2pe,13-01-2017 15:04,13,15,8647328,261586,95113,65017662,2,2,4,0
6316210,IDfK67btd,10-01-2017 17:46,10,17,6352394,143546,11837,90276693,2,4,2,0
1155330,ID50Nu3Ct,15-01-2017 09:30,15,9,2681270,393653,97863,56008048,2,3,1,0
7550695,IDOHNJ8mv,15-01-2017 12:16,15,12,2983090,826083,14345,555603,2,2,4,0
7185486,IDDNlACrD,18-01-2017 14:38,18,14,7700519,22511,25491,79474990,2,2,4,0
7625802,ID8X41o64,18-01-2017 09:48,18,9,4008126,899554,904,26391770,2,2,3,0
2769600,IDL1LE2MA,12-01-2017 12:38,12,12,3594574,696366,82396,26461535,1,3,2,0
8839472,IDqwsSanx,18-01-2017 17:05,18,17,4057930,656980,97863,3156697,2,3,1,0
1558235,IDglkCWMo,10-01-2017 12:12,10,12,9545277,313731,82396,58604466,1,3,2,0
10285162,IDKXmQOqg,15-01-2017 14:12,15,14,8560957,52166,54343,3402198,1,3,2,0
6069263,IDnEMlALe,19-01-2017 10:23,19,10,5722356,81053,5602,30432082,5,5,1,0
11441952,ID2ackqfT,14-01-2017 13:31,14,13,9814238,674735,40339,49384126,1,3,2,0
6883563,IDkjeQf9X,11-01-2017 12:46,11,12,,444470,68947,44110614,4,2,3,0
4685247,ID6VHWzgb,13-01-2017 12:27,13,12,9652480,3033,45620,31388981,1,3,1,0
7517629,IDxscgisg,12-01-2017 18:44,12,18,2733653,651895,80800,27723861,6,3,3,0
9403885,IDulWWInq,13-01-2017 21:43,13,21,8552650,102272,6906,99510044,2,1,1,0
9572346,ID0ZW8oWJ,12-01-2017 16:07,12,16,7893270,586372,97863,56008048,6,3,3,0
4768386,IDhWaQv2B,10-01-2017 11:07,10,11,,377290,97863,96206255,4,2,4,0
2099676,IDEKgI2rQ,17-01-2017 16:29,17,16,3104898,909824,61302,29916445,1,2,4,0
5501766,ID5W0ub2f,14-01-2017 15:49,14,15,5492586,760068,8467,1436904,2,3,1,0
8381410,IDUn5yRzx,18-01-2017 16:26,18,16,3752992,866176,14345,555603,5,2,4,0
4917003,IDltIHxpL,16-01-2017 17:48,16,17,4448494,327212,84974,78683718,1,2,3,0
6715855,IDBDdMyev,13-01-2017 08:13,13,8,8969477,103249,40339,43452411,5,2,4,0
11398703,IDDAS4BmA,15-01-2017 17:38,15,17,,669491,80319,9389473,6,3,3,0
3118330,IDCjGbmmb,17-01-2017 11:24,17,11,3625929,449945,40339,37135965,6,2,4,0
9676446,IDv5edxMZ,15-01-2017 08:26,15,8,,481133,17714,74363610,2,4,1,0
10452247,IDCIo4r9s,10-01-2017 18:08,10,18,4225541,528061,54343,30349169,5,7,4,0
1980890,IDGQrGVQn,11-01-2017 14:05,11,14,2611684,797317,82877,67290861,6,2,4,0
3792200,IDdlrJt2l,19-01-2017 16:53,19,16,,214542,21380,42296429,1,3,3,0
11804003,IDhH6Mgyp,14-01-2017 12:02,14,12,4075699,213560,11837,15961717,2,4,1,0
1198381,IDWDJrTld,15-01-2017 06:43,15,6,3665704,681706,42227,49384126,2,3,1,0
9477959,IDj0UyTPL,16-01-2017 09:07,16,9,6476951,636161,81229,98166279,2,3,2,0
9649124,ID4Q2CvuD,12-01-2017 16:04,12,16,8192838,776092,8467,21416560,6,4,2,0
5280704,IDuidcvrh,15-01-2017 07:28,15,7,,207470,73248,62201833,1,3,2,0
12063704,IDadOkeFu,17-01-2017 12:28,17,12,3298470,567572,45287,26391770,1,1,2,0
2672103,IDmSYHiEJ,13-01-2017 09:36,13,9,9974082,883466,40339,43452411,2,2,4,0
11010966,IDeVyOzCC,16-01-2017 13:51,16,13,3076543,468375,81229,66240359,2,3,2,0
8366709,IDe2LQT9e,11-01-2017 17:20,11,17,7838570,208099,904,74363610,2,3,2,0
3848714,IDTTcHNy6,10-01-2017 16:17,10,16,3889164,972829,71642,26391770,2,3,2,0
10159707,IDEfA6EPh,12-01-2017 12:03,12,12,3139750,636524,2053,27723861,2,3,3,0
8128109,IDzkOMaHM,12-01-2017 12:33,12,12,506499,248780,34670,69514806,2,3,2,0
49438,IDaW5uUVC,20-01-2017 18:59,20,18,8599123,595139,33638,62834288,3,4,2,1
6267991,ID95oWZrf,12-01-2017 10:00,12,10,3949384,904125,64452,36951426,5,3,2,0
9453609,IDPLJFNex,13-01-2017 14:12,13,14,4677035,862318,54343,71193712,2,3,3,0
3793097,IDCkh3rel,16-01-2017 11:54,16,11,1213882,781953,96313,71716856,2,3,1,0
1689052,ID9KcRD7t,12-01-2017 08:28,12,8,1833286,709328,89522,29916445,2,3,2,0
11431245,IDe3TAdLA,11-01-2017 11:57,11,11,718817,400629,40339,7122654,5,2,4,0
1025405,IDUffYOZW,13-01-2017 07:08,13,7,,851904,36768,78406516,2,2,4,0
11453956,IDFz4jTRX,16-01-2017 14:12,16,14,8967428,286702,5602,60774669,5,2,4,0
1812025,IDrzCCSmY,15-01-2017 10:20,15,10,9987023,690503,53835,20301556,5,3,1,0
6122280,IDSZXOEyi,17-01-2017 14:40,17,14,3559858,197481,73248,57977218,5,3,3,0
6206379,IDNAO3CzZ,12-01-2017 17:59,12,17,7156415,957423,10345,42296429,4,7,2,0
2600966,IDN8ENyyA,18-01-2017 17:25,18,17,8997613,598903,6906,99510044,1,7,4,0
6675578,IDfEprOQT,19-01-2017 16:58,19,16,5406657,586795,44388,26391770,2,2,4,0
3753682,IDq6u3Fk6,14-01-2017 08:53,14,8,8526842,717583,12052,31388981,1,3,2,0
4619741,IDJGyymco,17-01-2017 17:39,17,17,2984475,891947,6906,99510044,2,3,2,0
3664936,IDg8cJfQj,14-01-2017 09:31,14,9,7617677,849699,40339,37135965,2,3,3,0
443768,IDA7eF3Up,20-01-2017 17:49,20,17,5232675,352238,11837,1189152,1,3,1,0
6330921,ID8FpAqDY,20-01-2017 16:28,20,16,993769,628774,42227,79055697,1,3,2,0
10991300,IDbNxclIg,16-01-2017 17:35,16,17,322008,477784,11837,89663643,5,4,4,0
9892133,IDbouFW22,11-01-2017 08:46,11,8,7713959,890557,45620,31388981,2,3,2,0
9169644,IDJoisPby,13-01-2017 17:03,13,17,,720162,95113,12726907,3,2,3,0
813440,IDkCt5As9,12-01-2017 18:18,12,18,9628754,35134,9764,7122654,2,2,4,0
1866729,IDdtzaocs,14-01-2017 10:22,14,10,,540298,82877,21873352,5,2,4,0
3913802,IDdiHUfVh,16-01-2017 15:34,16,15,3419382,117819,82396,17990842,5,7,4,0
9428292,IDymYdqVg,20-01-2017 14:34,20,14,4115793,4436,33638,27723861,2,3,1,0
10315706,ID9JJovNq,13-01-2017 10:51,13,10,6088110,925439,82396,16150900,2,3,1,0
7460961,ID2IBlY62,12-01-2017 09:16,12,9,8058897,212980,49810,37135965,1,2,4,0
923186,IDwd6BQKO,10-01-2017 06:57,10,6,1171608,665614,42227,30860214,1,3,3,0
6735667,IDgebCZqX,16-01-2017 17:02,16,17,988766,600126,12052,31388981,2,3,2,0
3519408,IDtzTtZlq,20-01-2017 14:50,20,14,2617136,205480,70409,18243870,5,2,4,0
17093,IDt4UKRlU,17-01-2017 15:30,17,15,2817379,568801,48498,7864011,5,7,3,0
11966510,IDce3aoQg,20-01-2017 13:50,20,13,780781,524610,82877,38492160,2,3,1,0
8750495,IDZC1xnqc,15-01-2017 15:31,15,15,4681097,803974,48498,7122654,4,1,1,0
8899304,IDY04CZA2,14-01-2017 11:09,14,11,4401440,362770,49810,13742268,2,6,4,0
6975754,IDJI2OPJZ,14-01-2017 10:45,14,10,,99197,89522,41631117,1,2,4,0
8577222,IDKhsNi5h,14-01-2017 14:48,14,14,5963914,123593,54125,555603,2,3,2,0
7666169,IDYbTHZFz,11-01-2017 10:21,11,10,3369837,401546,25491,74363610,3,3,2,0
2651713,IDIT0nNgz,16-01-2017 15:32,16,15,4631121,435790,20665,26391770,2,2,4,0
1896462,IDUcJ8m7M,18-01-2017 17:45,18,17,5288612,69951,82129,64322853,5,3,2,0
