,ID,datetime,Day,Time,siteid,offerid,category,merchant,countrycode,browserid,devid,click
5832953,IDks1GYcz,2017-01-20 15:42:55,20,15,9528989,714151,54313,27723861,2,4,2,0
11519752,IDVMnSb0d,2017-01-15 15:42:45,15,15,2148274,838926,29870,70239921,2,2,4,0
2555125,IDwq6ADVI,2017-01-20 09:54:03,20,9,3158797,570170,6906,99510044,2,2,4,0
7663936,IDaT3nETl,2017-01-11 16:02:57,11,16,7907735,814810,17714,74363610,2,1,1,0
8899821,IDaZouTuP,2017-01-13 15:12:43,13,15,1044181,404297,1678,78406516,5,3,2,0
4033893,IDmeS6lTq,2017-01-18 12:35:16,18,12,3653267,465449,33287,9434818,6,2,4,0
11012919,IDWDCgIXJ,2017-01-18 16:51:54,18,16,815013,147514,53956,66240359,3,1,1,1
1356481,IDbOXR8Dw,2017-01-11 19:05:59,11,19,9972275,265157,92704,95441506,3,6,3,0
7148899,IDQBSra5F,2017-01-13 15:15:01,13,15,,135934,74263,2050923,2,3,3,0
3327947,IDVBYqngR,2017-01-13 14:43:32,13,14,,261005,92704,93157824,2,4,2,0
9899126,IDTGujJmg,2017-01-17 10:19:24,17,10,3498232,617703,6906,99510044,1,1,1,0
5190763,IDWOR2M9t,2017-01-16 13:00:35,16,13,952005,366819,26849,49384126,1,3,3,0
7633222,ID3GsHQxC,2017-01-20 06:49:21,20,6,6510239,366241,92902,555603,1,4,4,0
1758160,IDcHh5H7B,2017-01-15 12:28:38,15,12,5375347,551811,21407,17488931,2,7,3,0
10457673,IDTJCO1bP,2017-01-18 16:39:35,18,16,6973113,492136,97863,96142930,2,3,3,0
1577404,IDJjMDz2p,2017-01-18 14:42:13,18,14,1018189,530563,72160,99684291,5,4,2,1
10686794,IDOpsfgwK,2017-01-20 15:16:24,20,15,,175877,71441,7122654,2,3,2,0
6883148,IDVW0cYTK,2017-01-14 15:55:55,14,15,,195059,33287,91808273,2,1,1,0
5987296,IDAi6qpVD,2017-01-13 16:40:52,13,16,8698439,92157,42227,79474990,6,3,1,0
8975532,IDmNq6MMN,2017-01-14 11:45:28,14,11,340391,172870,904,74363610,2,4,2,0
9111674,IDgBhitkD,2017-01-10 18:48:13,10,18,8402619,559198,6906,98830533,1,4,4,0
1346042,IDiO8EZEj,2017-01-19 06:45:27,19,6,4740176,369090,80554,7122654,2,3,3,0
8801329,IDl7DlEmg,2017-01-19 17:07:13,19,17,1636504,247883,12211,49384126,3,2,4,0
11787757,IDRAJ2HgO,2017-01-12 07:53:24,12,7,,74686,55686,555603,2,4,1,0
1981066,IDlmtDIfp,2017-01-19 17:55:17,19,17,3704265,390248,56027,31388981,6,3,1,0
10528071,IDstFeKu2,2017-01-20 17:44:37,20,17,5965313,439772,97863,87807327,2,2,4,0
2915003,ID083S6Wd,2017-01-16 08:36:51,16,8,9480033,379455,82877,67290861,2,3,2,0
5214016,IDDwPpaAk,2017-01-15 14:30:54,15,14,5143763,552535,97852,7122654,1,4,1,0
5676359,IDt3Etn2W,2017-01-20 10:57:00,20,10,,227001,53956,9434818,6,4,2,0
5601786,IDN3536mq,2017-01-11 19:43:58,11,19,6313991,31957,71642,27723861,6,3,1,0
4084738,IDMTlDI4y,2017-01-15 02:44:16,15,2,1135652,224592,904,20301556,1,3,2,0
10097818,IDdTxIv9H,2017-01-14 11:53:22,14,11,9290367,557620,41706,4000296,2,3,1,0
8244912,IDFw4eWpG,2017-01-15 09:01:56,15,9,1598704,935298,73248,83960204,1,3,2,0
3399639,IDNAEAaFu,2017-01-18 09:34:45,18,9,,382393,80554,57977218,2,3,2,0
6231923,IDqwzcu8U,2017-01-15 03:37:13,15,3,2011575,974912,17714,74363610,1,3,1,0
8099189,IDYG07Hr7,2017-01-17 17:40:02,17,17,991656,658445,17714,29916445,2,1,3,0
4982077,IDVJTJdmw,2017-01-12 11:38:08,12,11,4313032,211947,35046,31388981,6,7,1,0
7669686,IDFveCQq5,2017-01-12 11:54:12,12,11,,534621,82877,33832190,2,2,4,0
4686809,IDVxjvhHO,2017-01-20 15:09:58,20,15,,613375,53956,12817537,2,1,2,0
10225521,ID5K7OOaR,2017-01-14 08:35:35,14,8,8557823,103249,40339,43452411,5,3,1,0
6950067,IDHiGUeB9,2017-01-13 15:23:14,13,15,,731228,6906,99510044,2,3,1,0
5593616,IDayINiHr,2017-01-16 14:12:53,16,14,9020397,180158,85985,26391770,1,4,4,0
8668318,IDqpJtbtK,2017-01-18 17:42:03,18,17,7210064,372793,904,58604466,1,4,2,0
1489396,ID9k8Pw4X,2017-01-20 09:24:35,20,9,8899370,632519,92704,54526992,6,3,1,0
6483633,IDb4CI3gt,2017-01-14 15:28:39,14,15,,936239,82877,67290861,6,3,1,0
5951254,IDAiCg4Cz,2017-01-15 08:22:27,15,8,2229278,569260,41706,4000296,1,2,4,0
236496,IDvI6us8R,2017-01-15 07:11:52,15,7,1148197,765650,2053,27723861,2,2,4,0
10836018,IDDJFp3px,2017-01-17 11:01:17,17,11,3022751,856469,11837,15961717,1,1,3,0
10940979,IDducJkyY,2017-01-13 09:46:07,13,9,2673391,794881,48498,555603,2,2,4,0
1192289,ID5jqYYXH,2017-01-16 13:00:06,16,13,6869052,556958,12052,39507200,5,2,4,0
8816433,IDdhzois5,2017-01-10 15:57:59,10,15,2201043,775761,93286,27723861,2,2,4,0
8693579,ID7a0gPIH,2017-01-16 15:36:49,16,15,9266363,89985,82877,33505809,1,1,2,0
11861033,ID3478tfK,2017-01-11 16:10:39,11,16,8354513,982834,17714,74363610,3,3,1,0
9997346,IDfKjVaba,2017-01-17 10:46:48,17,10,1008273,745318,2053,27723861,2,6,4,0
4834189,IDRmAAZPG,2017-01-14 03:50:29,14,3,,448687,42227,1436904,2,4,1,0
6170625,IDHc1OmTy,2017-01-11 08:13:02,11,8,4279477,575213,80319,91808273,2,3,2,0
2753571,IDxfaVDGb,2017-01-15 15:39:40,15,15,3859895,393937,11837,15961717,1,3,1,0
3601064,ID3To02be,2017-01-13 17:18:47,13,17,8539064,642678,42227,95013373,2,3,2,0
7812791,ID9sBxdA3,2017-01-16 13:15:34,16,13,9830977,461082,6906,99510044,1,2,4,0
8915018,IDzFZcexr,2017-01-11 23:21:29,11,23,,166211,5393,47079934,5,3,1,0
6460856,IDzUgD8Ln,2017-01-11 01:59:59,11,1,929087,460705,95113,65017662,4,1,1,1
11185097,IDxZ3mHBn,2017-01-14 14:30:14,14,14,1218846,743961,25015,44147978,5,3,2,0
4349458,ID4i5K0Km,2017-01-20 08:26:38,20,8,8456229,318925,82877,38492160,2,1,1,0
2905846,IDvS9yxfs,2017-01-17 15:19:16,17,15,5230539,706681,73248,57977218,5,2,4,0
12048612,IDWwDEvgk,2017-01-16 16:19:38,16,16,317537,345122,71441,78674864,1,3,3,0
7306806,ID0O4W8oX,2017-01-16 12:24:58,16,12,,238233,40339,1189152,1,3,1,0
213490,IDIV8AxUe,2017-01-12 18:11:50,12,18,6747335,115441,11837,56546102,1,3,1,0
723493,IDbFE5MsK,2017-01-20 07:43:24,20,7,1941968,443936,6906,99510044,6,3,1,0
3455124,ID9UsgH85,2017-01-14 16:13:26,14,16,1815022,504000,17118,59651778,2,7,4,0
10370375,IDCxrkQqb,2017-01-15 12:04:39,15,12,7473632,174550,17714,61682792,2,3,1,0
11469713,IDjXu19Tk,2017-01-18 15:14:17,18,15,,531974,54916,91553313,2,2,4,0
4465056,IDqpFJ8Pb,2017-01-19 10:29:19,19,10,4967079,236083,40339,28223890,2,2,3,0
11056598,ID8Q0SUXX,2017-01-17 13:29:19,17,13,,506383,47327,65017662,2,3,3,0
4063206,IDo9HIDb0,2017-01-15 17:42:12,15,17,6250907,810813,82396,33247409,2,3,1,0
163043,IDa1n7H9R,2017-01-18 11:49:53,18,11,2182362,866176,14345,555603,2,2,4,0
5716136,IDTSNvxgZ,2017-01-16 09:12:52,16,9,9023677,128082,40339,37135965,2,2,4,0
5434273,IDolMdMjx,2017-01-20 12:53:18,20,12,8446984,187981,74263,94350426,3,3,1,0
6407769,ID2cmlh7p,2017-01-16 17:52:12,16,17,6208296,385021,7169,57977218,2,3,1,0
5320627,ID019h57d,2017-01-13 17:46:14,13,17,1563278,433408,68947,51545768,3,2,4,0
1792581,IDeYdPZZ1,2017-01-18 17:45:07,18,17,3897979,983190,85860,82291592,5,2,3,0
11051746,IDOvKLis3,2017-01-12 15:36:31,12,15,4250674,2752,33033,36994522,6,2,3,0
361863,IDc9XjQ5e,2017-01-11 16:42:59,11,16,3690104,832804,15124,11945063,2,2,3,0
4092080,ID0HPowpa,2017-01-15 15:45:25,15,15,7157769,972563,6906,99510044,2,2,4,0
6628577,IDb4E9deU,2017-01-17 10:15:19,17,10,9605035,47603,97103,9389473,2,2,4,0
1279331,IDhIXKNlj,2017-01-14 09:07:31,14,9,1103003,53234,99178,6171136,2,2,4,0
6269460,IDfDj6Al7,2017-01-14 10:55:15,14,10,7397146,683863,1069,77896159,2,7,1,0
3171681,IDeTZyz8t,2017-01-14 12:55:57,14,12,,544845,80554,57977218,2,6,4,0
5059551,IDMEDrk57,2017-01-15 14:31:30,15,14,3873452,316245,70384,27723861,1,3,1,0
4082582,IDBC7OeVq,2017-01-11 17:25:27,11,17,4990851,329402,84974,91553313,2,3,3,0
3014414,IDpcSosdh,2017-01-17 11:32:22,17,11,,904719,42227,49384126,2,2,4,0
1078590,ID3LNx7SY,2017-01-11 13:21:45,11,13,6691120,226284,17118,46148550,2,1,1,0
7349420,IDRGLLMTY,2017-01-15 00:14:56,15,0,6218172,856346,1678,61940782,6,4,2,1
2857773,IDRVsHM78,2017-01-15 15:43:52,15,15,9258894,82549,78685,27723861,2,2,4,0
11812755,IDLtysfXP,2017-01-17 11:26:47,17,11,,126025,92704,93157824,2,3,1,0
550470,ID2ZmQVDi,2017-01-14 13:18:03,14,13,311697,959037,20322,7864011,3,3,1,0
3802919,ID0GGm7mg,2017-01-12 16:57:20,12,16,7367763,770202,904,26391770,2,2,4,0
4382625,IDNECCGuK,2017-01-17 10:57:07,17,10,4747367,126045,42227,96823930,2,3,2,0
9518130,IDzzZoWts,2017-01-17 12:50:25,17,12,7858091,564393,20665,27723861,2,5,1,0
8335560,IDTP7RJbb,2017-01-20 07:17:35,20,7,7817614,427340,9764,73725102,2,3,3,0
10227631,IDZEQeWfz,2017-01-18 13:21:53,18,13,9368047,684187,93188,15961717,6,2,4,0
10515757,IDvaTXIhz,2017-01-18 15:40:59,18,15,9963396,242142,904,58604466,1,3,3,0
4028040,ID80IcWbv,2017-01-19 10:26:17,19,10,1287260,503176,5602,55277834,2,2,4,0
5475362,IDhGm4u30,2017-01-11 06:22:21,11,6,1244327,11195,42227,1189152,5,3,1,0
4815330,IDEYVh2Uf,2017-01-20 13:55:02,20,13,8957089,22810,82396,33683592,2,7,4,0
8412457,IDGkxUM5w,2017-01-18 08:22:47,18,8,2691421,223238,95113,65017662,2,7,2,0
5543165,ID1VpSCCG,2017-01-19 08:00:49,19,8,4943161,259941,93286,52437512,3,4,2,1
5039551,IDOYpF69S,2017-01-15 15:10:20,15,15,3848752,812820,904,74363610,2,2,4,0
6487892,ID97963Ep,2017-01-11 14:17:00,11,14,6256046,885318,904,20301556,4,7,2,0
6818246,IDPnlQV1C,2017-01-16 12:29:56,16,12,8647461,476985,11987,74363610,2,3,1,0
1578495,IDcg61LnP,2017-01-14 15:26:38,14,15,775716,595066,46365,74363610,2,2,4,0
3153665,IDVRZ5pDg,2017-01-12 18:56:30,12,18,8908925,336399,6906,99510044,3,2,4,0
3224887,ID4OC7IXw,2017-01-13 12:55:15,13,12,4816910,964460,93286,59651778,1,3,2,0
3200067,IDwPSBisr,2017-01-15 18:06:27,15,18,5039700,962292,6906,71165566,2,3,3,0
2170955,IDPjVCkGu,2017-01-11 13:55:32,11,13,5422970,298663,57029,20301556,2,2,4,0
2712119,IDCscYuaI,2017-01-16 04:18:37,16,4,6849364,707681,93286,87807327,1,3,3,0
6649677,IDdqhPtFc,2017-01-12 11:38:18,12,11,3606246,3569,2053,63492765,2,3,2,0
9952815,IDDeUNWLy,2017-01-17 13:40:15,17,13,3568373,210214,95113,65017662,1,2,4,0
5708508,IDbBuy5SV,2017-01-18 17:08:47,18,17,663978,24677,40339,37135965,2,2,4,0
8521019,IDnLQQ3mK,2017-01-13 09:54:18,13,9,,560626,79668,61940782,1,3,3,0
11644616,IDSDTHBWL,2017-01-20 04:46:07,20,4,3357805,690101,835,13789995,4,3,1,0
866406,IDoJZotYk,2017-01-14 15:23:45,14,15,1872865,779313,53956,86084476,5,1,2,0
6997827,IDM2ob7Xl,2017-01-13 12:46:12,13,12,8063082,142785,17118,79474990,2,2,3,0
2382030,IDCB0kWK9,2017-01-17 12:46:16,17,12,1854134,824874,80524,27723861,3,2,4,0
3768952,IDseDI20L,2017-01-19 07:07:14,19,7,8789105,498556,81229,49384126,2,2,4,0
3413416,ID0oISNwE,2017-01-11 07:10:00,11,7,1496877,369601,65251,57977218,3,3,2,0
9726766,ID6deHz3a,2017-01-14 15:12:20,14,15,7634718,708931,73362,26461535,2,3,2,0
257424,IDiR02i04,2017-01-10 17:42:37,10,17,784901,212717,53956,52437512,2,3,1,0
7918208,IDzjx4r7w,2017-01-10 14:56:02,10,14,4481679,409956,73248,61940782,2,3,2,0
2148846,IDbNoQovs,2017-01-17 15:35:28,17,15,,744960,6906,71165566,1,2,4,0
10329574,IDjJvifj5,2017-01-11 15:53:48,11,15,3541258,404814,42227,70821774,2,3,1,0
4983768,IDVz81cwu,2017-01-10 15:04:30,10,15,4865602,28738,1678,76464134,1,1,1,0
1025312,IDJ29k4BJ,2017-01-18 09:50:16,18,9,7537710,401737,12211,87903766,3,3,1,0
5895418,IDUgzQktS,2017-01-14 10:53:12,14,10,1881452,435409,48498,30860214,2,3,2,0
5409984,IDjCjT3tl,2017-01-17 11:16:35,17,11,8002464,983327,30580,65017662,4,3,2,0
6575139,IDs2bCK4D,2017-01-14 09:16:36,14,9,2447573,585625,42227,30860214,2,3,2,0
2595350,IDpEB8Uwr,2017-01-12 20:41:59,12,20,8505983,94873,10345,86289887,2,3,3,0
1413191,IDA0zqTWo,2017-01-14 15:19:00,14,15,8856661,79419,41706,4000296,1,7,2,0
2895088,IDBkMlpv3,2017-01-16 13:22:19,16,13,5051948,861690,1678,20116446,2,3,1,0
12047381,IDsxXTTl4,2017-01-12 08:17:47,12,8,2905271,446023,45620,15323720,6,2,4,0
5340662,IDYRgnMBk,2017-01-20 17:14:11,20,17,1877144,813348,65251,57977218,5,3,2,0
5900774,IDmiAmlex,2017-01-12 12:35:30,12,12,,17772,26966,26391770,5,3,1,0
5128063,IDD6NbSw1,2017-01-16 14:33:44,16,14,4223635,573547,11837,43770446,2,3,1,0
11883936,ID6QOq8fj,2017-01-10 13:27:23,10,13,6884592,105237,5602,72451969,1,2,3,0
11268893,IDtRhOdWb,2017-01-20 22:52:02,20,22,3696590,391004,17714,54794527,3,3,1,0
10687628,IDKR4esuT,2017-01-18 10:43:36,18,10,4432342,651734,93188,91553313,2,3,1,0
11486331,ID18PRGK4,2017-01-17 22:48:11,17,22,424434,668408,74263,29916445,3,1,1,1
7479636,ID6s2oUg0,2017-01-11 18:18:38,11,18,615761,356157,80554,57977218,2,4,2,0
1361457,IDXxV2P09,2017-01-14 10:01:00,14,10,7300336,740196,53956,52437512,2,3,1,0
9567509,IDUcVYNNJ,2017-01-13 06:06:05,13,6,6445380,175205,64452,4783924,2,1,2,0
8380737,IDw8SzESR,2017-01-18 09:35:21,18,9,9077167,915616,30580,67147700,3,3,1,0
1215648,IDDl42Vj8,2017-01-13 14:09:38,13,14,5279494,734665,42227,48913006,3,2,4,0
10661702,IDus3pRlz,2017-01-10 21:46:15,10,21,5602834,893112,904,20301556,1,2,3,0
6611366,IDmHQqnA9,2017-01-13 14:34:14,13,14,,32183,40339,43452411,2,3,1,0
9697628,IDOTQJNsf,2017-01-14 16:28:22,14,16,5582740,927099,8467,7864011,2,3,1,0
3405991,ID4AhMXvD,2017-01-16 15:43:40,16,15,8317395,521137,45620,54630329,3,3,1,0
838938,IDkl3H5Zd,2017-01-16 13:53:27,16,13,8391658,746064,45620,54630329,1,2,4,0
223941,IDzvnMbMM,2017-01-16 16:34:43,16,16,3715357,409112,9764,7122654,2,2,4,0
2168511,IDX5vFaLi,2017-01-20 14:04:18,20,14,9947352,705718,8467,88843407,1,3,1,0
939861,ID06TKYJk,2017-01-11 18:59:54,11,18,8085903,65284,77521,82291592,5,2,4,0
9944498,ID8mZNaxk,2017-01-20 12:31:25,20,12,454397,234608,45620,31388981,4,3,1,0
6709450,ID5J8npT1,2017-01-12 15:05:05,12,15,2792630,843321,33638,555603,5,2,4,0
10629170,IDhauiolZ,2017-01-20 17:47:33,20,17,4798038,939551,40339,10518559,6,4,4,0
9421777,IDiFKsLQ6,2017-01-20 15:58:31,20,15,,309884,74017,27723861,6,3,1,0
995938,ID53jJai4,2017-01-16 10:40:05,16,10,3558766,806464,42227,49384126,5,3,1,0
11339949,ID2G8eyfY,2017-01-19 17:05:26,19,17,3875565,638700,1678,76464134,2,2,4,0
6251026,IDewAcNY8,2017-01-20 10:50:28,20,10,2489509,757445,6906,99510044,5,3,1,0
8162236,IDDYoJpqT,2017-01-10 14:17:53,10,14,7031086,664770,9764,1189152,2,2,4,0
4008266,ID13TukgO,2017-01-10 16:33:20,10,16,,659698,11837,7181598,2,1,1,0
5220694,IDHiJKR8M,2017-01-16 07:48:45,16,7,4747107,388858,64452,65017662,1,1,1,0
5979585,IDR4TJEnx,2017-01-14 08:53:51,14,8,,273719,54125,555603,2,3,3,0
11492176,IDGSlKTlU,2017-01-16 05:03:14,16,5,6019462,716406,82877,67290861,4,4,2,1
4676945,IDhYD24jW,2017-01-10 11:02:25,10,11,,123489,6906,71165566,4,2,4,0
9709126,IDJRTlthG,2017-01-17 08:15:56,17,8,8465899,406253,54916,58321067,1,2,3,0
4247321,IDOIkObrW,2017-01-14 10:48:14,14,10,,517029,15912,63767331,1,4,1,0
7000821,IDZqSkYc2,2017-01-16 16:17:47,16,16,8393122,452607,82396,71063188,1,2,4,0
6905310,IDwCJiT9g,2017-01-11 16:34:03,11,16,1472526,259368,42227,43770446,2,1,3,0
8460923,IDR4V2N5G,2017-01-15 15:22:28,15,15,1768602,773581,33638,555603,5,3,3,0
3815684,IDCDKavkT,2017-01-12 11:31:57,12,11,4174594,737807,42227,96823930,2,3,1,0
6553120,IDIiQqvTx,2017-01-16 11:41:22,16,11,9526102,469210,21380,76532649,1,7,2,0
9630603,ID09ISOqP,2017-01-18 10:13:42,18,10,1160871,24453,98552,7122654,2,2,4,0
1313894,IDpcHEmyx,2017-01-15 11:45:51,15,11,9541485,250601,48498,55358028,2,3,1,0
11127751,IDHDG98U6,2017-01-18 13:33:13,18,13,342326,122608,54125,2835657,2,3,1,0
6988284,IDTep20Qh,2017-01-17 15:00:09,17,15,1062671,593484,15124,99558603,1,3,1,0
10500920,IDlGACrmL,2017-01-15 16:54:02,15,16,1279759,536623,73362,67274540,2,3,2,0
2957902,IDsomrjmF,2017-01-11 08:45:28,11,8,6180592,788013,73248,61940782,5,2,4,0
2232904,IDhKTv3LZ,2017-01-11 02:48:06,11,2,3913057,710742,54916,58321067,2,4,3,0
8300195,ID8hIGfiW,2017-01-12 16:50:58,12,16,5778434,745283,904,26391770,2,3,1,0
11240274,IDMzLED8M,2017-01-15 11:45:56,15,11,5705275,942760,25491,74868704,2,7,4,0
10877161,IDMsDbMOn,2017-01-16 10:44:10,16,10,,477553,52409,77046603,2,3,1,0
3545586,IDVBUnN3g,2017-01-15 17:41:57,15,17,5300410,123325,45620,31388981,1,3,1,0
7552279,IDf13mc8c,2017-01-16 12:02:00,16,12,2952977,26363,46450,47079934,6,3,3,0
4081365,IDs2iqC16,2017-01-12 15:10:48,12,15,1893376,982973,42227,49384126,1,3,2,0
11316370,IDo4yX7K9,2017-01-18 17:57:29,18,17,1869760,248201,14960,87807327,2,2,4,0
4378114,IDz1B0cfZ,2017-01-14 11:08:37,14,11,335838,40082,41706,16943535,2,2,4,0
7331691,IDhn8OJRl,2017-01-17 14:24:45,17,14,4240766,76886,11837,90276693,3,3,2,0
371036,IDLvEssw7,2017-01-11 19:38:49,11,19,2718593,832830,25491,79474990,1,4,1,0
7764702,ID9Rn3c2C,2017-01-15 13:33:17,15,13,5357436,71891,82877,38492160,1,7,2,0
7382307,IDFYQFy6o,2017-01-11 16:22:57,11,16,,581316,73248,1436904,1,1,1,0
4227151,ID4l7Xbdx,2017-01-18 16:38:40,18,16,,977166,73248,83960204,2,3,1,0
8385971,ID6Mz1qcj,2017-01-11 15:08:54,11,15,6728394,712551,71642,29916445,1,1,1,0
1207905,IDjoNq6qa,2017-01-10 12:06:47,10,12,7968341,844395,2053,44210205,3,1,1,1
10129664,ID94xLerh,2017-01-14 12:31:09,14,12,6563054,568372,20665,91553313,2,3,2,0
6492024,IDeiky0Jm,2017-01-13 09:30:43,13,9,4403738,683373,48498,81968512,1,3,1,0
8222578,IDluhzLNN,2017-01-15 18:37:27,15,18,8507746,500496,31158,555603,1,1,1,0
11701091,IDmyotC0Y,2017-01-11 10:05:35,11,10,7448765,83097,17714,61682792,2,4,4,0
1359275,ID5xkrv9C,2017-01-11 18:27:18,11,18,,540762,17118,17488931,1,2,4,0
912281,IDuwEOyJz,2017-01-10 17:16:20,10,17,7778486,239038,33287,46997962,1,3,1,0
7826903,ID2gjKZpV,2017-01-15 10:52:33,15,10,5463254,676951,8675,18243870,2,3,3,0
3359829,IDoeIbyEM,2017-01-14 12:06:55,14,12,3058965,914048,71531,555603,2,2,4,0
1939494,IDRDXm7w8,2017-01-12 15:15:26,12,15,99229,635779,6906,99510044,2,2,4,0
7101704,IDzU2xJYj,2017-01-20 12:15:16,20,12,7674323,484379,33638,79906734,3,3,2,0
3941903,IDrSqM79m,2017-01-17 17:49:19,17,17,8873270,449465,41706,4000296,1,3,2,0
3559943,IDOkHBKVT,2017-01-13 16:56:13,13,16,6692885,933511,99914,26391770,3,2,3,0
11521094,IDvzWxdBq,2017-01-12 08:56:14,12,8,2644239,745903,70409,26439163,1,4,1,0
4773331,IDYxItFqX,2017-01-11 15:10:58,11,15,977279,528068,41706,4000296,2,1,3,0
9452655,ID8rGHknA,2017-01-12 17:41:29,12,17,4866826,159443,48498,93157824,2,3,2,0
5419871,IDIk0NdEn,2017-01-20 11:16:29,20,11,3264435,710307,40339,43452411,2,2,4,0
10177595,IDpvRV69T,2017-01-17 03:24:19,17,3,6328579,66713,3037,55358028,3,2,4,0
10832883,IDQIWX5bp,2017-01-18 13:12:48,18,13,4431628,238497,6906,99510044,2,2,4,0
2026720,IDFla1Aci,2017-01-16 10:13:14,16,10,8096536,800811,42227,79474990,2,2,4,0
11763392,IDRrRIkn3,2017-01-11 16:45:44,11,16,3223223,817996,48498,35888759,1,3,1,0
10756684,IDlONz8Jy,2017-01-13 14:14:52,13,14,1186872,514369,61982,82291592,2,3,1,0
3445695,IDsaXoIyu,2017-01-13 04:58:57,13,4,,488804,8675,18243870,2,3,1,0
10156855,IDdu5wCx6,2017-01-17 11:51:41,17,11,6446289,529210,89522,27578501,5,1,1,0
2756062,IDOMQgyuG,2017-01-20 11:09:55,20,11,5030961,319796,17714,61682792,2,3,1,0
6314349,IDK6zRnBl,2017-01-19 17:48:21,19,17,8358802,429010,26162,87807327,2,3,2,0
6503645,IDJ86C2e0,2017-01-10 07:48:54,10,7,8186706,184887,6906,98830533,1,7,1,0
2537439,IDV2TOjCX,2017-01-13 15:22:48,13,15,2536816,935334,1678,76522512,4,4,3,0
3259545,IDRVXoLu6,2017-01-20 17:17:46,20,17,7896742,245393,82396,17990842,2,3,1,0
11386721,IDZC8lE4h,2017-01-18 12:34:23,18,12,8946231,659793,50088,57977218,1,2,4,0
5979217,IDc86WVIW,2017-01-12 04:24:10,12,4,7380858,808644,23576,70184594,2,2,4,0
9836847,ID2B3VKWX,2017-01-19 16:40:36,19,16,3709667,290268,30580,67147700,2,1,1,0
3694145,IDHOuAlLu,2017-01-14 03:57:16,14,3,147787,586795,44388,26391770,2,3,1,0
5781210,IDpNFi8np,2017-01-17 12:14:32,17,12,5687219,653673,84974,78683718,2,1,1,0
1598813,IDih3iZLF,2017-01-13 06:33:44,13,6,9723836,448446,99178,49554217,1,3,1,0
11605961,IDVI4Nzfx,2017-01-16 17:49:48,16,17,3861121,709873,11987,16340250,2,3,3,0
409778,IDk50Z222,2017-01-11 18:18:38,11,18,615761,382765,54916,29624796,1,3,3,0
2521246,IDJY3euzn,2017-01-17 16:45:05,17,16,832633,372793,904,58604466,1,3,1,0
324920,IDbtCHvsb,2017-01-16 11:53:03,16,11,2227915,29010,17714,74363610,2,1,1,0
259208,IDo1X1Gts,2017-01-16 14:19:28,16,14,8783132,166361,97103,48935934,2,2,4,0
7039004,IDXOmPOjP,2017-01-20 10:53:11,20,10,545752,125748,42227,49384126,2,2,4,0
3652396,IDcidDT5K,2017-01-15 10:33:30,15,10,7110545,553191,40339,49384126,2,1,2,0
7802686,IDdAlbb1r,2017-01-19 08:54:04,19,8,1713030,444261,54343,91873245,2,3,2,0
7644525,IDlnqvx23,2017-01-14 23:21:22,14,23,98480,666278,79668,57977218,1,3,2,0
2144058,IDjt2CHPK,2017-01-15 18:33:50,15,18,320359,498420,835,51637733,1,3,1,0
6070126,IDZEqmXdr,2017-01-13 16:32:26,13,16,4896249,558490,17714,74363610,2,1,3,0
146913,IDVOmm7F4,2017-01-15 14:51:12,15,14,,934717,97863,43770446,2,3,2,0
4320004,IDhUu8j4e,2017-01-17 14:28:53,17,14,5795566,50869,53956,52437512,2,2,4,0
760626,IDErBRjeA,2017-01-16 09:10:18,16,9,1749261,42420,93188,91553313,2,5,1,0
10545667,IDL2owapm,2017-01-11 23:01:34,11,23,3103315,838435,33287,91808273,4,1,3,1
7256526,IDPzEs2CP,2017-01-12 11:42:44,12,11,6736885,815052,48498,35888759,2,2,4,0
11722951,IDtGL9ssy,2017-01-20 17:40:59,20,17,,351833,8467,90276693,1,7,1,0
2436557,IDszn1aSQ,2017-01-10 13:35:59,10,13,7191325,695486,41706,16943535,2,3,1,0
3360320,ID625dXKN,2017-01-13 16:45:26,13,16,3793060,806611,97863,67290861,5,3,1,0
10356988,IDMXcGt2I,2017-01-13 17:45:26,13,17,2092664,853536,46510,2050923,6,7,4,0
9960926,ID3fJxHc0,2017-01-14 08:30:41,14,8,4089232,369601,65251,57977218,6,3,3,0
2083198,IDKH7XRw2,2017-01-10 15:18:38,10,15,7987330,448331,6906,99510044,5,3,1,0
10588661,ID46FjAMh,2017-01-20 14:13:22,20,14,8232233,324416,6906,71165566,2,3,1,0
8328275,ID6X47dQu,2017-01-19 09:07:58,19,9,6068255,11892,95113,92640312,2,2,4,0
2176658,ID8azZhXd,2017-01-19 07:38:57,19,7,4225541,859276,6906,99510044,2,2,4,0
4628081,IDBYLELV2,2017-01-20 07:40:58,20,7,9016004,521922,25491,79474990,6,1,2,0
10642393,IDFqX8hBA,2017-01-17 14:34:06,17,14,497490,566953,24888,57977218,2,3,1,0
9099771,IDgK6Ue7r,2017-01-14 15:08:27,14,15,6143266,204156,6906,99510044,2,3,1,0
2269301,IDv3FR1oF,2017-01-14 07:28:31,14,7,265125,120760,93188,15961717,6,3,2,0
8775467,IDqlgS8WQ,2017-01-18 15:12:05,18,15,1679185,527836,22518,87807327,4,4,1,0
9398284,IDfMEt0ET,2017-01-16 13:47:59,16,13,2921976,453774,33638,67290861,2,3,1,0
10382221,IDq8WgYMh,2017-01-10 17:49:17,10,17,9839601,527038,40339,7181598,6,1,1,0
6657658,IDm2TVMlP,2017-01-15 15:25:23,15,15,7968906,61906,40050,27723861,6,1,2,0
